phen,grex,sym,ens,beta,pval,FDR,BON
caudate,dlpfc,CDHR2,ENSG00000074276,39.04904410246751,0.0005578404705965,0.0419151351971776,1.0
caudate,dlpfc,ZKSCAN8,ENSG00000198315,23.65991935165335,0.0005803146943575,0.0432521645584839,1.0
caudate,dlpfc,AC012557.1,ENSG00000271843,-52.68807835330265,0.0005865648051521,0.043273875343178,1.0
caudate,dlpfc,HLA-DRA,ENSG00000204287,27.817036845441308,0.0005901103024721,0.043273875343178,1.0
caudate,dlpfc,TDRD5,ENSG00000162782,-15.310791857467033,0.0005946529072261,0.043273875343178,1.0
caudate,dlpfc,SMCR8,ENSG00000176994,101.64276728735356,0.0006108255706211,0.0438117089365997,1.0
caudate,dlpfc,RHPN2,ENSG00000131941,-53.745476747351255,0.0006115246107792,0.0438117089365997,1.0
caudate,dlpfc,OCIAD1,ENSG00000109180,-27.231874340985147,0.0006171462532863,0.0438743513297845,1.0
caudate,dlpfc,ESYT3,ENSG00000158220,40.62506597589269,0.0006379646704894,0.0450081640050613,1.0
caudate,dlpfc,DMTN,ENSG00000158856,19.18092340294937,0.0006659604415825,0.0466273212204959,1.0
caudate,dlpfc,SMG6,ENSG00000070366,-64.17818998706421,0.0006973033258083,0.0484547168204534,1.0
nucleus-accumbens,dlpfc,SPPL2C,ENSG00000185294,-10.62985048180082,2.9917809170295194e-14,2.7650039235186815e-10,2.7650039235186815e-10
nucleus-accumbens,dlpfc,LRRC37A2,ENSG00000238083,-3.4200618408171053,1.0124522870170653e-13,4.678542018305858e-10,9.357084036611715e-10
nucleus-accumbens,dlpfc,KANSL1-AS1,ENSG00000214401,-3.614274161547875,5.962406378569707e-13,1.836818658358041e-09,5.510455975074123e-09
nucleus-accumbens,dlpfc,ARL17A,ENSG00000185829,-4.925252754373393,1.0161896410884886e-12,2.347906165734953e-09,9.39162466293981e-09
nucleus-accumbens,dlpfc,ARHGAP27,ENSG00000159314,-9.347016501345289,8.893325828903043e-12,1.6438423462144386e-08,8.219211731072194e-08
nucleus-accumbens,dlpfc,SP1,ENSG00000185591,11.301967451105748,1.1638071723685423e-10,1.7926509811716781e-07,1.075590588703007e-06
nucleus-accumbens,dlpfc,PLEKHM1,ENSG00000225190,-10.553228625952288,3.1496976875463757e-10,4.158500861186229e-07,2.9109506028303603e-06
nucleus-accumbens,dlpfc,CCDC88C,ENSG00000015133,-9.717811989709208,4.14526525943815e-10,4.788817690965923e-07,3.831054152772738e-06
nucleus-accumbens,dlpfc,WDR55,ENSG00000120314,-8.272635038269954,2.701432340284982e-09,2.774070854323756e-06,2.49666376889138e-05
nucleus-accumbens,dlpfc,COG4,ENSG00000103051,6.510732949624778,9.466755548603868e-09,8.247696253027693e-06,8.749175478019695e-05
nucleus-accumbens,dlpfc,ATP5MC2,ENSG00000135390,4.428630461199931,1.0311319103227016e-08,8.247696253027693e-06,9.529721115202408e-05
nucleus-accumbens,dlpfc,AC023509.3,ENSG00000270175,-25.17635179258369,1.0708975874954805e-08,8.247696253027693e-06,9.897235503633232e-05
nucleus-accumbens,dlpfc,C7orf61,ENSG00000185955,-12.775097275970426,5.5970221140745336e-08,3.979052182944373e-05,0.0005172767837827
nucleus-accumbens,dlpfc,ZCWPW1,ENSG00000078487,-3.45398189581231,8.351985183427152e-08,5.5135033618024095e-05,0.0007718904706523
nucleus-accumbens,dlpfc,PCDHA2,ENSG00000204969,-9.72312318001396,1.0859802262409849e-07,6.691086167279455e-05,0.0010036629250919
nucleus-accumbens,dlpfc,PCDHA8,ENSG00000204962,-9.060488040666264,1.3522600048185962e-07,7.810991852833417e-05,0.0012497586964533
nucleus-accumbens,dlpfc,PCDHA10,ENSG00000250120,-4.868482354151377,1.456067110910057e-07,7.915866022959263e-05,0.001345697223903
nucleus-accumbens,dlpfc,PCOLCE,ENSG00000106333,-20.00092045545428,2.331575556275076e-07,0.0001197134516171,0.0021548421291094
nucleus-accumbens,dlpfc,HARS,ENSG00000170445,8.857120407491085,2.943161940329068e-07,0.000143161592908,0.0027200702652521
nucleus-accumbens,dlpfc,STX6,ENSG00000135823,-16.425702822654504,6.673034315798605e-07,0.000308360915733,0.006167218314661
nucleus-accumbens,dlpfc,RNF215,ENSG00000099999,10.107255684375396,7.953408080854278e-07,0.0003500257023012,0.0073505397483255
nucleus-accumbens,dlpfc,PILRA,ENSG00000085514,-2.57863198748493,1.102462625770423e-06,0.0004631345266986,0.0101889595873702
nucleus-accumbens,dlpfc,PCDHA7,ENSG00000204963,-8.404397081456658,1.2537926440096271e-06,0.0005038065919972,0.0115875516159369
nucleus-accumbens,dlpfc,LINC01833,ENSG00000259439,-17.478214899110938,1.5928766258664176e-06,0.0006133902406773,0.0147213657762574
nucleus-accumbens,dlpfc,AC133550.3,ENSG00000261766,61.69893590687452,2.31614764079229e-06,0.000856233459848,0.0214058364962023
nucleus-accumbens,dlpfc,ATP2A1,ENSG00000196296,-290.81835130794605,2.622908962984768e-06,0.0009323432552271,0.0242409246359052
nucleus-accumbens,dlpfc,C20orf194,ENSG00000088854,6.36421910939141,3.039847937266203e-06,0.0009946469688097,0.0280942746362142
nucleus-accumbens,dlpfc,AL133243.3,ENSG00000276517,-14.107923556117314,3.082588803041968e-06,0.0009946469688097,0.0284892857177138
nucleus-accumbens,dlpfc,WDR12,ENSG00000138442,-13.920844471045248,3.121051947141684e-06,0.0009946469688097,0.0288447620954834
nucleus-accumbens,dlpfc,TESK2,ENSG00000070759,-10.65809713156372,3.374791259603265e-06,0.0010396606940417,0.0311898208212533
nucleus-accumbens,dlpfc,MEPCE,ENSG00000146834,10.45068296070762,4.03045322228385e-06,0.0012015951187208,0.0372494486803473
nucleus-accumbens,dlpfc,AC069307.1,ENSG00000269949,4.877708370177617,4.819992870638153e-06,0.0013920741909511,0.0445463741104378
nucleus-accumbens,dlpfc,HARS2,ENSG00000112855,-12.268867258195495,5.316066760413813e-06,0.0014888208787801,0.0491310889997444
nucleus-accumbens,dlpfc,PROCR,ENSG00000101000,-37.92146734244879,5.841463234079003e-06,0.0015878471532164,0.0539868032093581
nucleus-accumbens,dlpfc,LRRC37A,ENSG00000176681,-2.213143214957436,6.279886274979544e-06,0.0016582488272388,0.0580387089533609
nucleus-accumbens,dlpfc,TSC22D4,ENSG00000166925,-18.270704910423188,6.95968672617645e-06,0.0017867062423145,0.0643214247233227
nucleus-accumbens,dlpfc,PILRB,ENSG00000121716,-2.0523767414694647,7.880200022030147e-06,0.0019540221061071,0.0728288086036026
nucleus-accumbens,dlpfc,ZNF696,ENSG00000185730,8.307051825492106,8.0544236267594e-06,0.0019540221061071,0.0744389831585103
nucleus-accumbens,dlpfc,PDXDC1,ENSG00000179889,-5.656022572706462,8.392042282347344e-06,0.0019540221061071,0.0775592547734541
nucleus-accumbens,dlpfc,NTAN1,ENSG00000157045,-10.046223339296382,8.457139606609817e-06,0.0019540221061071,0.0781608842442879
nucleus-accumbens,dlpfc,ABCC5,ENSG00000114770,5.797697408831215,8.785292753328154e-06,0.0019803335518599,0.0811936756262588
nucleus-accumbens,dlpfc,PPP4R1,ENSG00000154845,7.310361852631589,1.0709028021843242e-05,0.0023564961185208,0.0989728369778752
nucleus-accumbens,dlpfc,TUFM,ENSG00000178952,-3.98026078310193,1.134878284858498e-05,0.0024391965368981,0.1048854510866224
nucleus-accumbens,dlpfc,EIF3C,ENSG00000184110,-5.30826834200072,1.234568432476035e-05,0.0025931548756689,0.1140988145294351
nucleus-accumbens,dlpfc,KBTBD2,ENSG00000170852,7.619075673057797,1.4512008384078795e-05,0.0029804440330145,0.1341199814856562
nucleus-accumbens,dlpfc,AC060780.1,ENSG00000267002,11.061802976228048,1.6289859093796054e-05,0.0032578011149311,0.1505508777448631
nucleus-accumbens,dlpfc,TRABD,ENSG00000170638,-20.75003345863419,1.656748024256266e-05,0.0032578011149311,0.1531166524017641
nucleus-accumbens,dlpfc,NBR1,ENSG00000188554,31.11687033405438,1.7071459082778977e-05,0.00328696718423,0.1577744248430433
nucleus-accumbens,dlpfc,NBR2,ENSG00000198496,2.0751120718007967,1.779565556249008e-05,0.0032898656351587,0.1644674487085333
nucleus-accumbens,dlpfc,AL133243.2,ENSG00000276334,5.494736588450999,1.7798450742040227e-05,0.0032898656351587,0.1644932817579358
nucleus-accumbens,dlpfc,AC091887.1,ENSG00000251556,-6.4695810275308245,1.9200588998142444e-05,0.0034794479121731,0.1774518435208324
nucleus-accumbens,dlpfc,AC004832.4,ENSG00000272689,8.101093444618975,2.023187853649484e-05,0.0035958273352747,0.1869830214342853
nucleus-accumbens,dlpfc,AC138932.5,ENSG00000275910,7.050708697517311,2.4711559529954912e-05,0.0042306159249452,0.2283842331758433
nucleus-accumbens,dlpfc,HTR1D,ENSG00000179546,3.763470339535954,2.517309979886117e-05,0.0042306159249452,0.2326497883410749
nucleus-accumbens,dlpfc,AC145285.2,ENSG00000251417,3.596343957345347,2.5210800552355368e-05,0.0042306159249452,0.2329982187048683
nucleus-accumbens,dlpfc,FRAT2,ENSG00000181274,4.066074964345588,2.5634547911375977e-05,0.0042306159249452,0.2369144917969367
nucleus-accumbens,dlpfc,NADK2,ENSG00000152620,-10.181702933491955,3.0865014561061893e-05,0.0050044642907602,0.285254464573334
nucleus-accumbens,dlpfc,CCDC157,ENSG00000187860,10.385585458986387,3.5034854768463194e-05,0.0055826228925885,0.3237921277701368
nucleus-accumbens,dlpfc,PPFIA1,ENSG00000131626,3.35968329960185,3.9054592524447566e-05,0.0061176702391685,0.3609425441109444
nucleus-accumbens,dlpfc,RPS26,ENSG00000197728,1.6895294640798062,4.673837522334632e-05,0.007132343983304,0.4319560638141667
nucleus-accumbens,dlpfc,MMP24OS,ENSG00000126005,-2.6057498633922886,4.707563113844947e-05,0.007132343983304,0.43507298298155
nucleus-accumbens,dlpfc,NPIPA5,ENSG00000183793,2.373532225555925,4.937035068838732e-05,0.0072725411477065,0.4562807810620756
nucleus-accumbens,dlpfc,MC1R,ENSG00000258839,-5.931237048958228,4.957477735398324e-05,0.0072725411477065,0.4581700923055131
nucleus-accumbens,dlpfc,ZMAT2,ENSG00000146007,-4.951492210005791,5.308816447073033e-05,0.0076662627506014,0.4906408160384897
nucleus-accumbens,dlpfc,NPIPB7,ENSG00000233232,6.31129166394718,5.565056943794029e-05,0.0079126548114683,0.5143225627454441
nucleus-accumbens,dlpfc,ATP5MC1,ENSG00000159199,-10.097489449212954,5.727605717763947e-05,0.0079958338818975,0.529345320435744
nucleus-accumbens,dlpfc,AC138696.2,ENSG00000272172,9.321618947645016,5.796590241150594e-05,0.0079958338818975,0.5357208700871379
nucleus-accumbens,dlpfc,AC096677.1,ENSG00000224536,13.30601298891492,6.866416439855032e-05,0.0092089399103274,0.634594207371402
nucleus-accumbens,dlpfc,DYRK1B,ENSG00000105204,15.757846762694022,6.875317613207007e-05,0.0092089399103274,0.6354168538125916
nucleus-accumbens,dlpfc,NPIPB9,ENSG00000196993,4.36205966463592,7.589629416369155e-05,0.0100204792951548,0.7014335506608373
nucleus-accumbens,dlpfc,PCDHA13,ENSG00000239389,3.820140299975698,7.799287411337669e-05,0.0101522555289553,0.7208101425558273
nucleus-accumbens,dlpfc,SUOX,ENSG00000139531,-3.0978485900546207,8.424097754113282e-05,0.0108132654782659,0.7785551144351495
nucleus-accumbens,dlpfc,AC005393.1,ENSG00000276445,-15.53546841685472,8.841600427211351e-05,0.0111289212070788,0.817140711482873
nucleus-accumbens,dlpfc,EIF4A1,ENSG00000161960,-8.82236782011033,8.910843641244679e-05,0.0111289212070788,0.8235401693238332
nucleus-accumbens,dlpfc,AZGP1,ENSG00000160862,5.390030679254056,9.557018455060198e-05,0.0117767952748888,0.8832596456166635
nucleus-accumbens,dlpfc,AC116351.1,ENSG00000215246,-6.563725575109143,9.700193424657604e-05,0.0117959457408796,0.8964918763068558
nucleus-accumbens,dlpfc,RAB3B,ENSG00000169213,-33.15686038268099,0.0001083207729404,0.012905907653925,1.0
nucleus-accumbens,dlpfc,ACTR1B,ENSG00000115073,-3.456538856582871,0.000109717207254,0.012905907653925,1.0
nucleus-accumbens,dlpfc,NPIPA1,ENSG00000183426,-2.147741956556989,0.0001103188384181,0.012905907653925,1.0
nucleus-accumbens,dlpfc,AC015726.1,ENSG00000270091,5.161886050227077,0.0001208158043666,0.0138976597077109,1.0
nucleus-accumbens,dlpfc,THAP9-AS1,ENSG00000251022,-2.5005255846198926,0.0001233031519599,0.0138976597077109,1.0
nucleus-accumbens,dlpfc,YIPF4,ENSG00000119820,5.633189307096863,0.000123307519588,0.0138976597077109,1.0
nucleus-accumbens,dlpfc,ZNF577,ENSG00000161551,-2.6942120307237563,0.0001409879583632,0.0156989242312372,1.0
nucleus-accumbens,dlpfc,ZNF276,ENSG00000158805,8.729979647483132,0.0001466275520012,0.0161325218523225,1.0
nucleus-accumbens,dlpfc,DSCAML1,ENSG00000177103,-84.14876933272858,0.0001492202818698,0.0162246334710669,1.0
nucleus-accumbens,dlpfc,MUTYH,ENSG00000132781,11.670079970282606,0.0001517997164431,0.0163131741786875,1.0
nucleus-accumbens,dlpfc,LAT,ENSG00000213658,-5.012630410758911,0.0001553375402373,0.0165000842914431,1.0
nucleus-accumbens,dlpfc,ETV7,ENSG00000010030,7.648034612904153,0.0001571096535,0.0165000842914431,1.0
nucleus-accumbens,dlpfc,IPPK,ENSG00000127080,7.044137389485145,0.0001855616322425,0.0192692202829796,1.0
nucleus-accumbens,dlpfc,CTNNB1,ENSG00000168036,8.608222572670183,0.0001916619221186,0.0196815498246677,1.0
nucleus-accumbens,dlpfc,GLI4,ENSG00000250571,-14.592375753209064,0.0001965813554081,0.0199648888646336,1.0
nucleus-accumbens,dlpfc,SNF8,ENSG00000159210,-2.8705910985643617,0.0002102365365064,0.0210779327498268,1.0
nucleus-accumbens,dlpfc,LUZP1,ENSG00000169641,8.581615032023546,0.0002121021148814,0.0210779327498268,1.0
nucleus-accumbens,dlpfc,UQCC1,ENSG00000101019,-6.285815311157766,0.0002263203012987,0.0222516194106658,1.0
nucleus-accumbens,dlpfc,DDX6,ENSG00000110367,12.777897255112926,0.000231857159021,0.0225357573571125,1.0
nucleus-accumbens,dlpfc,LIN28B,ENSG00000187772,13.431963024165212,0.0002340870705781,0.0225357573571125,1.0
nucleus-accumbens,dlpfc,CDKN2AIP,ENSG00000168564,15.384676104922653,0.0002420613607296,0.0228868518934121,1.0
nucleus-accumbens,dlpfc,AP000662.1,ENSG00000254602,12.524491992355124,0.0002426868086512,0.0228868518934121,1.0
nucleus-accumbens,dlpfc,AC026356.1,ENSG00000274964,7.465339046977301,0.0002562744918508,0.0237772734646808,1.0
nucleus-accumbens,dlpfc,CELSR2,ENSG00000143126,9.996795362975869,0.000257274112364,0.0237772734646808,1.0
nucleus-accumbens,dlpfc,RRP12,ENSG00000052749,3.599870314588743,0.0002616004084954,0.0239377324288563,1.0
nucleus-accumbens,dlpfc,SULT1A2,ENSG00000197165,-2.0995567032294726,0.0002705344568776,0.024512543631988,1.0
nucleus-accumbens,dlpfc,AC003070.1,ENSG00000267344,12.754987680521374,0.0002915719978393,0.0259379771591964,1.0
nucleus-accumbens,dlpfc,SULT1A1,ENSG00000196502,2.938298901281008,0.000291879422696,0.0259379771591964,1.0
nucleus-accumbens,dlpfc,RPS20,ENSG00000008988,3.866718220379524,0.000306425189883,0.0269712533799874,1.0
nucleus-accumbens,dlpfc,RABEP1,ENSG00000029725,11.526357082737531,0.0003157945739664,0.0275337118169572,1.0
nucleus-accumbens,dlpfc,SERHL2,ENSG00000183569,5.802326084098678,0.0003347970751922,0.0289177062516477,1.0
nucleus-accumbens,dlpfc,SYT14,ENSG00000143469,-4.974315761054275,0.0003388392919687,0.0289958586701363,1.0
nucleus-accumbens,dlpfc,JSRP1,ENSG00000167476,-9.737310775229805,0.0003460764381865,0.0293434719423819,1.0
nucleus-accumbens,dlpfc,CAMKV,ENSG00000164076,18.694665940131685,0.000358796564109,0.0301454349590488,1.0
nucleus-accumbens,dlpfc,TMCC2,ENSG00000133069,-4.407729814036277,0.0003741683748865,0.0311537308171264,1.0
nucleus-accumbens,dlpfc,AP001269.2,ENSG00000267079,-3.1385400100096823,0.0003958047798296,0.0326609622784389,1.0
nucleus-accumbens,dlpfc,SBF2-AS1,ENSG00000246273,57.98998744281557,0.0004280750778391,0.0346108317113124,1.0
nucleus-accumbens,dlpfc,AC025034.1,ENSG00000258302,5.508933814321365,0.0004291008406805,0.0346108317113124,1.0
nucleus-accumbens,dlpfc,BBC3,ENSG00000105327,-9.150618746746128,0.0004306692974249,0.0346108317113124,1.0
nucleus-accumbens,dlpfc,CRHR1,ENSG00000120088,-12.406947975352768,0.0004515868039011,0.0355431812791886,1.0
nucleus-accumbens,dlpfc,CHP1,ENSG00000187446,6.300127727148441,0.0004526416359409,0.0355431812791886,1.0
nucleus-accumbens,dlpfc,MEAF6,ENSG00000163875,7.104114111848348,0.0004538082007081,0.0355431812791886,1.0
nucleus-accumbens,dlpfc,SH2D7,ENSG00000183476,4.4575101341886105,0.0004622004154204,0.0358962709186162,1.0
nucleus-accumbens,dlpfc,WDR6,ENSG00000178252,-2.4233603471289893,0.0004742275765355,0.036484474350829,1.0
nucleus-accumbens,dlpfc,PAK1,ENSG00000149269,-16.6577236887074,0.0004832684638807,0.036484474350829,1.0
nucleus-accumbens,dlpfc,MOV10L1,ENSG00000073146,7.592662310458782,0.0004842764394651,0.036484474350829,1.0
nucleus-accumbens,dlpfc,FURIN,ENSG00000140564,6.593504262159645,0.0004855827370161,0.036484474350829,1.0
nucleus-accumbens,dlpfc,CUBN,ENSG00000107611,6.987608110131184,0.0004895125318657,0.036484474350829,1.0
nucleus-accumbens,dlpfc,TMEM161B-AS1,ENSG00000247828,2.230415516909924,0.0005200519235481,0.0382430746292762,1.0
nucleus-accumbens,dlpfc,SIGLEC11,ENSG00000161640,-4.398186966862021,0.0005213836186203,0.0382430746292762,1.0
nucleus-accumbens,dlpfc,NUPR1,ENSG00000176046,-6.261091525429666,0.0005314252180108,0.0386726918492583,1.0
nucleus-accumbens,dlpfc,AC098487.1,ENSG00000248161,3.528494687811272,0.0005407120214008,0.0390410976702046,1.0
nucleus-accumbens,dlpfc,TMEM199,ENSG00000244045,6.332396796220434,0.000585384412117,0.041593635332169,1.0
nucleus-accumbens,dlpfc,EXOC3-AS1,ENSG00000221990,3.801889926253353,0.0005872400533657,0.041593635332169,1.0
nucleus-accumbens,dlpfc,PCK2,ENSG00000100889,-7.665013781263334,0.0005895657031502,0.041593635332169,1.0
nucleus-accumbens,dlpfc,GAL3ST2,ENSG00000154252,4.633921421102477,0.0006077775416056,0.0425536366630223,1.0
nucleus-accumbens,dlpfc,RPRML,ENSG00000179673,-13.116498770586915,0.0006249606265484,0.0434277151169948,1.0
nucleus-accumbens,dlpfc,FBLN7,ENSG00000144152,3.565290194358527,0.0006404142154333,0.0441694640226459,1.0
nucleus-accumbens,dlpfc,AP004609.3,ENSG00000278376,-1.7472346317561196,0.0006684455625644,0.0457612880682976,1.0
nucleus-accumbens,dlpfc,MTFP1,ENSG00000242114,-13.554435540053436,0.000679151891592,0.0461523660448034,1.0
nucleus-accumbens,dlpfc,TRABD2B,ENSG00000269113,-72.95817276712245,0.0006842356295167,0.0461584356787835,1.0
nucleus-accumbens,dlpfc,YEATS2-AS1,ENSG00000233885,2.2853331427017416,0.0006974738379087,0.0467105305069,1.0
nucleus-accumbens,dlpfc,BTN3A3,ENSG00000111801,6.748313478176984,0.0007068637367767,0.0468295585924919,1.0
nucleus-accumbens,dlpfc,TMC1,ENSG00000165091,10.920968354605233,0.0007093852199685,0.0468295585924919,1.0
nucleus-accumbens,dlpfc,E2F1,ENSG00000101412,4.105267159779724,0.0007256463695241,0.0473591948030247,1.0
nucleus-accumbens,dlpfc,HYAL2,ENSG00000068001,9.337640231724524,0.0007302703160657,0.0473591948030247,1.0
nucleus-accumbens,dlpfc,MAP1LC3A,ENSG00000101460,2.964993412882811,0.0007327813088977,0.0473591948030247,1.0
nucleus-accumbens,dlpfc,SRA1,ENSG00000213523,4.76480396040977,0.0007388896102474,0.047422345679906,1.0
nucleus-accumbens,dlpfc,BATF3,ENSG00000123685,5.451302328822916,0.0007524870282517,0.047429600616044,1.0
nucleus-accumbens,dlpfc,RGS9BP,ENSG00000186326,-10.375629540492914,0.0007584546136502,0.047429600616044,1.0
nucleus-accumbens,dlpfc,AC024257.4,ENSG00000273765,6.850301231471494,0.0007585027758501,0.047429600616044,1.0
nucleus-accumbens,dlpfc,COPS6,ENSG00000168090,7.5294731782795825,0.0007595305011009,0.047429600616044,1.0
nucleus-accumbens,dlpfc,AC022211.2,ENSG00000263843,12.061816230800932,0.0007960721151133,0.0493778422005175,1.0
nucleus-accumbens,dlpfc,SKP2,ENSG00000145604,9.57634132249572,0.0008038024373872,0.0495249475088833,1.0
nucleus-accumbens,dlpfc,LHPP,ENSG00000107902,3.371209106895125,0.0008167053731033,0.0499866957498059,1.0
putamen,dlpfc,BCL2L1,ENSG00000171552,-178.49241225017366,1.2642361964241045e-15,6.167694324275577e-12,1.1684070927351572e-11
putamen,dlpfc,TMEM161B-AS1,ENSG00000247828,34.79624441848087,1.3597607993943158e-15,6.167694324275577e-12,1.2566909308002267e-11
putamen,dlpfc,MYLK2,ENSG00000101306,91.22036477248396,2.0020648098708863e-15,6.167694324275577e-12,1.850308297282673e-11
putamen,dlpfc,COX4I2,ENSG00000131055,-71.91886486005274,5.255973144571241e-12,1.2143925950531854e-08,4.8575703802127415e-08
putamen,dlpfc,ACTR1B,ENSG00000115073,-38.08409333533716,3.2163594734179703e-10,5.923516408280446e-07,2.972559425332888e-06
putamen,dlpfc,AC133550.3,ENSG00000261766,554.2247392485757,3.8456068437224277e-10,5.923516408280446e-07,3.554109844968268e-06
putamen,dlpfc,ZNF184,ENSG00000096654,142.47844507148267,7.118655311597994e-10,9.398658912826952e-07,6.579061238978867e-06
